Time      Ax          Ay          Az          Wx          Wy          Wz          Yaw_Smooth  Roll_Smooth Pitch_SmoothAx_Smooth   Ay_Smooth   Az_Smooth   Wx_Smooth   Wy_Smooth   Wz_Smooth   Yaw         Roll        Pitch       
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
4.4071     0.036808     9.995569     -0.035926    -0.001002    -0.002035    0.000084     -0.292168    0.000086     0.000011     -0.003621    9.950210     -0.002559    0.000056     -0.000153    -0.000254    -3.058373    0.003594     0.003753    
4.4131     0.010633     9.964815     -0.045691    -0.000127    -0.001243    0.000562     -0.292168    0.000086     0.000011     -0.003186    9.950655     -0.003722    0.000007     -0.000186    -0.000244    -1.792501    0.004585     0.001084    
4.4191     -0.017236    9.867762     -0.043314    -0.004012    -0.001439    -0.000017    -0.292168    0.000086     0.000011     -0.002766    9.949673     -0.004850    -0.000045    -0.000219    -0.000234    3.137356     0.004389     -0.001757   
4.4281     -0.044801    9.837975     -0.040737    -0.001715    -0.001062    0.002015     -0.292168    0.000086     0.000011     -0.003191    9.948721     -0.005943    -0.000096    -0.000250    -0.000210    -2.275926    0.004141     -0.004568   
4.4341     0.017715     9.918418     0.087135     -0.002664    -0.000236    -0.000038    -0.292168    0.000086     0.000011     -0.003604    9.946255     -0.006992    -0.000145    -0.000275    -0.000204    3.127320     -0.008785    0.001806    
4.4401     -0.016736    9.986024     -0.013515    -0.001644    -0.001575    0.001694     -0.292168    0.000086     0.000011     -0.002954    9.942957     -0.007191    -0.000191    -0.000295    -0.000146    -2.341142    0.001353     -0.001706   
4.6411     0.024898     9.819245     -0.040402    0.000004     -0.000952    -0.001269    -0.292168    0.000086     0.000011     -0.002325    9.939749     -0.005575    -0.000185    -0.000311    -0.000143    1.568005     0.004115     0.002538    
4.6471     0.037523     9.837645     0.045851     0.002599     -0.000811    0.003283     -0.292168    0.000086     0.000011     -0.001496    9.936639     -0.004009    -0.000133    -0.000326    -0.000121    -0.901185    -0.004661    0.003826    
4.6501     -0.032544    9.786277     0.060114     0.001528     0.000963     -0.000531    -0.292168    0.000086     0.000011     -0.000692    9.933064     -0.002490    -0.000082    -0.000341    -0.000133    0.334622     -0.006143    -0.003318   
4.6561     0.051231     9.867559     0.067498     0.002142     0.000498     0.000578     -0.292168    0.000086     0.000011     0.000472     9.929275     -0.001018    -0.000033    -0.000315    -0.000139    -0.263607    -0.006840    0.005223    
