time              dlat_rad          dlon_rad          dh_m              dVn               dVh               dVe               dpsi_rad          dtheta_rad        dphi_rad          ba_x              ba_y              ba_z              bg_x              bg_y              bg_z              dN_m              dE_m              
5.76582300e+01    -5.34427660e-10   1.33574606e-09    -4.03289858e-03   -1.42597493e-03   -4.41285434e-04   2.36316839e-03    -4.26493724e-07   2.92925799e-05    4.97810905e-05    -1.29207601e-05   -9.75844302e-06   2.17885673e-05    1.55582600e-06    8.52473654e-09    9.15524004e-07    -3.40483862e-03   5.73378924e-03    
5.79312358e+01    -4.45827565e-10   1.27503184e-09    -3.51640581e-03   -1.19009361e-03   -3.78406747e-04   2.25115245e-03    -2.36293589e-07   2.42952826e-05    4.71123227e-05    -1.06011710e-05   -8.32153748e-06   2.03937903e-05    1.47043893e-06    3.81634169e-09    7.58341121e-07    -2.84036741e-03   5.47316895e-03    
5.81172398e+01    -3.42702319e-10   1.13554335e-09    -3.04021068e-03   -9.16725044e-04   -3.22224699e-04   2.04638965e-03    -1.46263067e-06   1.87494717e-05    4.19227774e-05    -8.00950465e-06   -7.06506783e-06   1.77363762e-05    1.30691511e-06    3.49079583e-08    5.84552835e-07    -2.18335648e-03   4.87440423e-03    
5.82252421e+01    -3.36458263e-10   1.05040284e-09    -3.06169721e-03   -8.81268972e-04   -3.25070035e-04   1.86047910e-03    -9.25101383e-07   1.82899820e-05    3.85698028e-05    -7.94616084e-06   -7.11414953e-06   1.65989072e-05    1.20204751e-06    2.15499044e-08    5.70067297e-07    -2.14357559e-03   4.50893229e-03    
5.84412467e+01    -1.90431269e-10   1.03044759e-09    -4.09533230e-03   -5.26615056e-04   -4.41311728e-04   1.87515313e-03    -3.03807630e-06   1.04311363e-05    3.78740717e-05    -4.42485833e-06   -9.64571777e-06   1.57032635e-05    1.17861501e-06    7.43072495e-08    3.24753758e-07    -1.21323761e-03   4.42327290e-03    
5.84862477e+01    -2.05096552e-10   8.78079546e-10    -4.27888847e-03   -5.43951624e-04   -4.64345844e-04   1.57261593e-03    -4.07929837e-06   1.12826460e-05    3.24564699e-05    -4.81469829e-06   -1.01435332e-05   1.35776366e-05    1.00999981e-06    1.00633942e-07    3.51212112e-07    -1.30667013e-03   3.76922173e-03    
5.85072481e+01    -1.95279829e-10   7.76699408e-10    -4.25791519e-03   -5.21340975e-04   -4.64570049e-04   1.40232304e-03    -4.62519758e-06   1.07846389e-05    2.88869611e-05    -4.63212492e-06   -1.01464220e-05   1.21604140e-05    8.98980819e-07    1.14476745e-07    3.35719020e-07    -1.24412779e-03   3.33403995e-03    
5.87172526e+01    -3.17745815e-10   6.46052387e-10    -4.94400381e-03   -8.37381380e-04   -5.41229894e-04   1.16661504e-03    -7.00820062e-06   1.74410868e-05    2.40874182e-05    -7.30347819e-06   -1.17758654e-05   9.98407439e-06    7.49081016e-07    1.74491929e-07    5.42320354e-07    -2.02435859e-03   2.77322790e-03    
5.87442532e+01    -2.95413441e-10   6.02833198e-10    -4.66162622e-03   -7.84655789e-04   -5.11631097e-04   1.09775461e-03    -7.13410774e-06   1.62844837e-05    2.26130513e-05    -6.84734629e-06   -1.11259869e-05   9.41348583e-06    7.03241992e-07    1.77654639e-07    5.06348382e-07    -1.88207903e-03   2.58770632e-03    
5.89422574e+01    -2.43987708e-11   6.18237471e-10    -4.08584354e-03   -7.27680748e-05   -4.43723361e-04   1.12698864e-03    -5.41621987e-06   1.53024251e-06    2.31527556e-05    -7.44301636e-07   -9.61436151e-06   9.52516891e-06    7.19522112e-07    1.34033828e-07    4.77654282e-08    -1.55444569e-04   2.65383030e-03    
5.91432617e+01    -2.53420760e-11   6.21322540e-10    -4.09588043e-03   -7.59630069e-05   -4.43376039e-04   1.12878522e-03    -5.00418612e-06   1.58932739e-06    2.32419342e-05    -7.51640607e-07   -9.56715684e-06   9.42250382e-06    7.21738828e-07    1.23648135e-07    4.95595718e-08    -1.61454366e-04   2.66707319e-03    
5.93322657e+01    2.62210438e-11    6.22654817e-10    -4.65244064e-03   1.49216346e-05    -5.05576806e-04   1.12627823e-03    -7.99396338e-06   -1.30447681e-06   2.30300647e-05    3.90813937e-07    -1.08742606e-05   9.45319414e-06    7.14820334e-07    1.97845298e-07    -4.02129887e-08   1.67054270e-04    2.67279209e-03    
5.95212698e+01    8.08513313e-11    7.34251645e-10    -5.50585862e-03   2.11509119e-04    -6.01550650e-04   1.31385608e-03    -7.89664226e-06   -4.12758431e-06   2.68463700e-05    1.53516247e-06    -1.28900413e-05   1.11207298e-05    8.32742460e-07    1.95100232e-07    -1.27645455e-07   5.15103832e-04    3.15182977e-03    
5.97402744e+01    5.48916624e-11    8.82961306e-10    -6.34800408e-03   9.61958532e-05    -6.94864370e-04   1.51514114e-03    -4.60988455e-06   -2.82096921e-06   3.21374558e-05    9.84068281e-07    -1.48210862e-05   1.32487550e-05    9.95850093e-07    1.12776771e-07    -8.69823149e-08   3.49714781e-04    3.79017704e-03    
5.97552748e+01    5.10437584e-11    8.17174518e-10    -6.13925836e-03   1.22356541e-04    -6.75093057e-04   1.45007359e-03    -4.34972744e-06   -2.51482591e-06   2.95708954e-05    8.88628018e-07    -1.43965367e-05   1.24800954e-05    9.16500407e-07    1.06617449e-07    -7.75231416e-08   3.25199785e-04    3.50778237e-03    
5.99442788e+01    5.25649040e-11    7.64529890e-10    -5.17635721e-03   1.14945926e-04    -5.63442616e-04   1.34081454e-03    -3.56991939e-06   -2.60322141e-06   2.74685973e-05    9.47043825e-07    -1.19702001e-05   1.16362123e-05    8.50881937e-07    8.72462538e-08    -8.02706369e-08   3.34891003e-04    3.28180139e-03    
5.99772795e+01    4.84153986e-11    6.94390882e-10    -5.12392138e-03   1.10988916e-04    -5.60203393e-04   1.23202372e-03    -3.16390874e-06   -2.36801221e-06   2.49322203e-05    8.64204897e-07    -1.18960539e-05   1.07499785e-05    7.72427249e-07    7.73160484e-08    -7.29922477e-08   3.08454505e-04    2.98072448e-03    
6.01602834e+01    -9.41899362e-11   5.15472826e-10    -5.82837214e-03   -2.52016256e-04   -6.38674643e-04   8.99690795e-04    -7.20088196e-06   5.11345305e-06    1.86669005e-05    -2.32267718e-06   -1.35216062e-05   7.92859683e-06    5.78184359e-07    1.77998771e-07    1.58594812e-07    -6.00084084e-04   2.21270543e-03    
6.03732879e+01    -2.73671702e-10   7.94362873e-10    -3.43461740e-03   -6.81827740e-04   -3.65069344e-04   1.37243465e-03    -4.63437615e-06   1.46444833e-05    2.86214551e-05    -6.15873696e-06   -7.67181945e-06   1.18933343e-05    8.85495572e-07    1.14268656e-07    4.53102565e-07    -1.74356241e-03   3.40986169e-03    
6.03882883e+01    -2.55774321e-10   7.15605046e-10    -3.23558746e-03   -6.74128571e-04   -3.44478510e-04   1.27493756e-03    -4.33627087e-06   1.36694516e-05    2.58387789e-05    -5.80360008e-06   -7.23802816e-06   1.08382368e-05    7.99477227e-07    1.06884806e-07    4.22965533e-07    -1.62953820e-03   3.07178786e-03    
6.04092887e+01    -2.25798842e-10   6.38953561e-10    -3.00383868e-03   -6.00133208e-04   -3.19849792e-04   1.14209445e-03    -4.50590002e-06   1.20787774e-05    2.31160499e-05    -5.22330478e-06   -6.71871412e-06   9.86863986e-06    7.15370203e-07    1.11122823e-07    3.73810421e-07    -1.43856442e-03   2.74275566e-03    
6.05922926e+01    -1.83283803e-10   8.09015451e-10    -4.12110785e-03   -5.02627777e-04   -4.46517573e-04   1.42282035e-03    -9.74848630e-06   9.92114266e-06    2.94150388e-05    -4.25075160e-06   -9.35547442e-06   1.23002942e-05    9.10136027e-07    2.40437436e-07    3.07031683e-07    -1.16770111e-03   3.47275897e-03    
6.07902968e+01    -2.33132195e-10   6.08865209e-10    -4.34941817e-03   -6.16685990e-04   -4.70722442e-04   1.08815811e-03    -1.01945420e-05   1.23827530e-05    2.18474997e-05    -5.43415141e-06   -9.83424452e-06   9.41646311e-06    6.76136776e-07    2.51730399e-07    3.83216417e-07    -1.48528521e-03   2.61359917e-03    
6.08082972e+01    -2.08554007e-10   5.49995564e-10    -4.07141635e-03   -5.55220953e-04   -4.41572153e-04   9.81511249e-04    -9.83536241e-06   1.10898553e-05    1.97792511e-05    -4.95711171e-06   -9.22351165e-06   8.67669007e-06    6.12253044e-07    2.42851264e-07    3.43269915e-07    -1.32869758e-03   2.36089685e-03    
6.10123016e+01    -2.54657153e-10   4.96675574e-10    -4.12133653e-03   -6.92988888e-04   -4.45402250e-04   8.86934709e-04    -6.38700099e-06   1.35937081e-05    1.80093292e-05    -5.91468050e-06   -9.27370069e-06   7.72113877e-06    5.57287672e-07    1.57532962e-07    4.20654438e-07    -1.62242072e-03   2.13201682e-03    
6.12343063e+01    -3.35810345e-10   8.07282544e-11    -4.20474435e-03   -8.78909400e-04   -4.52680263e-04   1.76516321e-04    -8.60375425e-06   1.77825138e-05    3.04153426e-06    -7.71891723e-06   -9.39073056e-06   1.34922108e-06    9.43187823e-08    2.12860471e-07    5.50055582e-07    -2.13944771e-03   3.46532033e-04    
6.12703071e+01    -3.23813696e-10   1.16074833e-10    -4.26406894e-03   -8.47271949e-04   -4.61574311e-04   2.09453822e-04    -8.74333151e-06   1.70062931e-05    4.31377425e-06    -7.63356007e-06   -9.57044947e-06   1.95330408e-06    1.33701841e-07    2.16172382e-07    5.26209228e-07    -2.06301706e-03   4.98259848e-04    
6.14773115e+01    -3.68467104e-10   2.92794236e-10    -4.30069578e-03   -9.45113491e-04   -4.64180676e-04   5.16138755e-04    -1.28801280e-05   1.95764678e-05    1.06698438e-05    -8.46897543e-06   -9.58219731e-06   4.59782929e-06    3.30194105e-07    3.17839297e-07    6.05392698e-07    -2.34750392e-03   1.25684103e-03    
6.14953119e+01    -3.27285871e-10   2.90165611e-10    -4.09866160e-03   -8.64502229e-04   -4.43748709e-04   5.22065391e-04    -1.26347213e-05   1.74726986e-05    1.06295680e-05    -7.59772359e-06   -9.15844461e-06   4.59444046e-06    3.28958601e-07    3.11626554e-07    5.40373177e-07    -2.08513828e-03   1.24555746e-03    
6.17083164e+01    -4.48210568e-10   3.85611882e-10    -4.23155345e-03   -1.16611912e-03   -4.57257203e-04   6.98760735e-04    -1.59744052e-05   2.39253292e-05    1.40602982e-05    -1.02463295e-05   -9.39491977e-06   5.98681363e-06    4.34963788e-07    3.93670865e-07    7.39696360e-07    -2.85554953e-03   1.65526767e-03    
6.17353170e+01    -4.06513177e-10   3.56525666e-10    -4.14100454e-03   -1.06993612e-03   -4.49244921e-04   6.41527409e-04    -1.60114934e-05   2.17143090e-05    1.30460375e-05    -9.43622701e-06   -9.22785893e-06   5.63130604e-06    4.03666562e-07    3.94466056e-07    6.71442005e-07    -2.58989545e-03   1.53041293e-03    
6.19183209e+01    -3.75165749e-10   4.35710589e-10    -4.61300473e-03   -9.61834969e-04   -5.01687832e-04   7.61404627e-04    -1.81568712e-05   2.03384461e-05    1.61219662e-05    -8.56615361e-06   -1.02735130e-05   6.71217768e-06    4.98610209e-07    4.46845703e-07    6.28716446e-07    -2.39018098e-03   1.87032009e-03    
6.21343255e+01    -3.55408540e-10   5.87247147e-10    -4.00736568e-03   -9.27169877e-04   -4.30988227e-04   1.03392081e-03    -2.03101149e-05   1.92534822e-05    2.15783842e-05    -8.06735738e-06   -8.78515421e-06   8.95107823e-06    6.67083370e-07    4.99057037e-07    5.94997098e-07    -2.26430781e-03   2.52080204e-03    
6.21883267e+01    -2.84677983e-10   5.18951915e-10    -3.61111144e-03   -7.71067694e-04   -3.87445828e-04   9.25373179e-04    -1.99501423e-05   1.55246592e-05    1.91907922e-05    -6.50486867e-06   -7.89187055e-06   7.94372680e-06    5.93274157e-07    4.89991838e-07    4.79752407e-07    -1.81368343e-03   2.22763968e-03    
6.24673326e+01    -2.22377451e-10   5.01664128e-10    -3.34433235e-03   -6.15811415e-04   -3.54332356e-04   8.94927717e-04    -2.23947261e-05   1.20248876e-05    1.83387752e-05    -5.06310547e-06   -7.18185202e-06   7.59508001e-06    5.66732859e-07    5.49285667e-07    3.71480603e-07    -1.41676674e-03   2.15343056e-03    
6.26773371e+01    -9.59354441e-11   3.79834508e-10    -3.21810731e-03   -2.53172253e-04   -3.38609703e-04   7.14603895e-04    -2.23306667e-05   5.32462705e-06    1.38556732e-05    -2.21700878e-06   -6.84088055e-06   5.57499254e-06    4.27898289e-07    5.47299589e-07    1.64416639e-07    -6.11204714e-04   1.63046786e-03    
6.28933417e+01    -2.19592159e-10   2.09479125e-10    -3.91532653e-03   -5.89723501e-04   -4.15536516e-04   3.69475586e-04    -2.41968289e-05   1.17587402e-05    7.58706994e-06    -4.90090515e-06   -8.36631145e-06   3.10903482e-06    2.34320871e-07    5.92655121e-07    3.62788393e-07    -1.39902165e-03   8.99204717e-04    
6.29053420e+01    -1.96871749e-10   1.72079400e-10    -3.82099757e-03   -5.19170947e-04   -4.07332159e-04   3.07084707e-04    -2.35728341e-05   1.06287397e-05    6.27320125e-06    -4.45970871e-06   -8.20054312e-06   2.58579413e-06    1.93797479e-07    5.77395576e-07    3.27944312e-07    -1.25426991e-03   7.38663616e-04    
6.31153464e+01    -3.66819257e-10   -4.19047443e-10   -4.21282611e-03   -9.66497711e-04   -4.49947955e-04   -6.89601739e-04   -2.15523706e-05   1.95835264e-05    -1.52225236e-05   -8.07849417e-06   -9.02373339e-06   -6.15499101e-06   -4.68959137e-07   5.27996825e-07    6.03768836e-07    -2.33700548e-03   -1.79879230e-03   
6.31363469e+01    -3.23057963e-10   -4.21701337e-10   -4.04695757e-03   -8.54390954e-04   -4.33681957e-04   -7.42174170e-04   -2.08564482e-05   1.72853990e-05    -1.52413955e-05   -7.21829479e-06   -8.69428599e-06   -6.22921580e-06   -4.69582534e-07   5.10881311e-07    5.32964184e-07    -2.05820228e-03   -1.81018434e-03   
6.33553516e+01    -3.89917191e-10   -3.50900784e-10   -4.38118749e-03   -9.72568949e-04   -4.69589826e-04   -6.08427963e-04   -2.32650876e-05   2.08249695e-05    -1.26101676e-05   -8.65705366e-06   -9.37375573e-06   -5.14694286e-06   -3.88278164e-07   5.69284049e-07    6.41805402e-07    -2.48416242e-03   -1.50626770e-03   
6.35743562e+01    -2.00790104e-10   5.48206400e-11    -5.00151461e-03   -5.17154808e-04   -5.36884842e-04   4.76207169e-05    -2.77022701e-05   1.07037171e-05    2.17435093e-06    -4.48098041e-06   -1.06830004e-05   8.98684214e-07    6.73079261e-08    6.76528331e-07    3.29775301e-07    -1.27923375e-03   2.35321673e-04    
6.37843607e+01    -1.20458483e-11   1.54621856e-10    -5.65704280e-03   -6.55848983e-05   -6.08068363e-04   2.64723934e-04    -2.96617536e-05   6.33714572e-07    5.61509278e-06    -3.71863408e-07   -1.20582864e-05   2.28030736e-06    1.73162562e-07    7.23458381e-07    1.97303854e-08    -7.67440996e-05   6.63725811e-04    
6.40063654e+01    3.31495276e-10    -8.74251050e-11   -5.35586024e-03   8.14998238e-04    -5.71948299e-04   -1.50675495e-04   -2.66004178e-05   -1.73306765e-05   -3.00861778e-06   6.89015917e-06    -1.12927073e-05   -1.21215519e-06   -9.21577417e-08   6.48218581e-07    -5.32595843e-07   2.11195640e-03    -3.75278763e-04   
6.42133699e+01    2.37028970e-10    -2.29371377e-10   -4.89330886e-03   5.80447959e-04    -5.18297285e-04   -3.98693154e-04   -2.83156162e-05   -1.21179081e-05   -7.87927730e-06   4.90863974e-06    -1.01938046e-05   -3.23980394e-06   -2.41747323e-07   6.89492148e-07    -3.72114481e-07   1.51011157e-03    -9.84593686e-04   
6.42283702e+01    2.15950603e-10    -2.13669549e-10   -4.68586820e-03   5.46111766e-04    -4.98007225e-04   -3.67367388e-04   -2.80203045e-05   -1.09631804e-05   -7.37332441e-06   4.50661983e-06    -9.79314633e-06   -3.07790307e-06   -2.26227298e-07   6.82275047e-07    -3.36670761e-07   1.37582129e-03    -9.17192422e-04   
6.44293745e+01    8.57700923e-11    -1.12491161e-10   -4.20012477e-03   2.41290404e-04    -4.42080890e-04   -1.61504376e-04   -3.15904774e-05   -4.21987991e-06   -3.98479934e-06   1.65846907e-06    -8.66239944e-06   -1.62096547e-06   -1.21984775e-07   7.68453881e-07    -1.29401046e-07   5.46441258e-04    -4.82876671e-04   
6.44383747e+01    7.57248502e-11    -1.03236259e-10   -4.08234999e-03   1.87922590e-04    -4.31532338e-04   -1.78929365e-04   -3.08560349e-05   -3.78294172e-06   -3.55479724e-06   1.50972827e-06    -8.45538784e-06   -1.47167538e-06   -1.08804009e-07   7.50530726e-07    -1.16001753e-07   4.82443021e-04    -4.43149316e-04   
6.46273787e+01    -2.75873071e-11   -3.05033195e-11   -3.38749458e-03   -5.73697317e-05   -3.52874958e-04   -7.18097509e-05   -2.97474766e-05   1.55212392e-06    -9.78408561e-07   -6.81315470e-07   -6.88782452e-06   -4.01491355e-07   -2.96924126e-08   7.22934304e-07    4.77817442e-08    -1.75758734e-04   -1.30937767e-04   
6.48403832e+01    -1.27157415e-10   2.41409455e-10    -4.65225466e-03   -3.26887634e-04   -4.92115104e-04   3.95672619e-04    -2.75232776e-05   6.60075025e-06    8.45147595e-06    -2.77067740e-06   -9.57520500e-06   3.45935539e-06    2.59647987e-07    6.68050152e-07    2.02747902e-07    -8.10119889e-04   1.03626803e-03    
6.49513856e+01    -1.86627896e-10   1.62365065e-10    -4.73331359e-03   -4.65360497e-04   -5.01660531e-04   2.97236526e-04    -2.47307456e-05   9.63529895e-06    5.57937424e-06    -4.03568539e-06   -9.74132884e-06   2.29652222e-06    1.71451435e-07    5.99976280e-07    2.95823666e-07    -1.18900632e-03   6.96964112e-04    
6.49963866e+01    -1.87606025e-10   1.90370702e-10    -4.78462289e-03   -4.83668876e-04   -5.09457994e-04   3.24013461e-04    -2.42726598e-05   9.70644756e-06    6.65376232e-06    -4.05659548e-06   -9.88627710e-06   2.72600997e-06    2.04402377e-07    5.88719204e-07    2.98001818e-07    -1.19523798e-03   8.17180391e-04    
6.51553900e+01    -1.79281732e-10   4.85270577e-10    -5.04483446e-03   -4.69850490e-04   -5.37773084e-04   8.12616402e-04    -2.37071628e-05   9.38460750e-06    1.71015943e-05    -3.81562073e-06   -1.04075281e-05   6.81590926e-06    5.24763741e-07    5.74447308e-07    2.88050263e-07    -1.14220391e-03   2.08306003e-03    
6.53743946e+01    -1.72618913e-10   4.53792161e-10    -5.84561613e-03   -4.47153711e-04   -6.24389044e-04   7.82377804e-04    -1.91258098e-05   9.00089328e-06    1.58550396e-05    -3.67320299e-06   -1.20411634e-05   6.30031490e-06    4.86312357e-07    4.62957810e-07    2.76236087e-07    -1.09975510e-03   1.94793659e-03    
6.54853970e+01    -1.88205148e-10   4.38788437e-10    -6.23750692e-03   -4.79157056e-04   -6.68506930e-04   7.77069697e-04    -1.80293853e-05   9.91102309e-06    1.54296358e-05    -3.95257266e-06   -1.28687073e-05   5.99750458e-06    4.73098575e-07    4.36195056e-07    3.04057089e-07    -1.19905500e-03   1.88353199e-03    
6.56384003e+01    -2.18551800e-10   2.50814811e-10    -5.71313635e-03   -5.60067376e-04   -6.09487033e-04   4.74955237e-04    -1.66119867e-05   1.15864083e-05    8.82110612e-06    -4.46214749e-06   -1.17015308e-05   3.32400671e-06    2.70376312e-07    4.01674303e-07    3.55201326e-07    -1.39239352e-03   1.07664122e-03    
6.58094039e+01    -1.93941987e-10   4.68508616e-11    -6.51264223e-03   -4.95401071e-04   -6.96906297e-04   1.06664583e-04    -1.28790910e-05   1.03391637e-05    1.59170662e-06    -3.91262688e-06   -1.33427331e-05   5.72989106e-07    4.87999970e-08    3.11219250e-07    3.16851672e-07    -1.23560440e-03   2.01110807e-04    
6.59744074e+01    -1.09378746e-10   -3.90841196e-11   -7.24891940e-03   -2.77449945e-04   -7.77210366e-04   -8.12570838e-05   -1.22562186e-05   5.92795628e-06    -1.38232000e-06   -2.21653239e-06   -1.48409639e-05   -5.18295287e-07   -4.22654371e-08   2.96025584e-07    1.81669910e-07    -6.96851991e-04   -1.67771489e-04   
6.60824097e+01    -1.07194291e-10   1.15428899e-11    -7.11884638e-03   -2.85725114e-04   -7.63517200e-04   7.20225790e-06    -1.30030809e-05   5.80774477e-06    4.44171937e-07    -2.14908464e-06   -1.45537388e-05   1.32588445e-07    1.36370071e-08    3.13898581e-07    1.77933515e-07    -6.82934829e-04   4.95487132e-05    
