time              dlat_rad          dlon_rad          dh_m              dVn               dVh               dVe               dpsi_rad          dtheta_rad        dphi_rad          ba_x              ba_y              ba_z              bg_x              bg_y              bg_z              dN_m              dE_m              
4.59162795e+02    -8.20207853e-11   4.29790691e-10    3.97619602e-03    -3.88195775e-04   2.71987254e-04    3.93305834e-04    -1.94104766e-05   -8.61333115e-06   8.23264545e-06    9.61093991e-07    1.64226341e-06    9.42565073e-07    2.40913596e-07    4.39618914e-07    -2.52310063e-07   -5.22554423e-04   1.84483090e-03    
4.59306798e+02    -6.98789770e-11   3.38612075e-10    3.52178560e-03    -3.88340911e-04   2.25064250e-04    3.50294563e-04    -1.87050078e-05   -7.55414185e-06   7.53195217e-06    8.46735443e-07    1.35133293e-06    8.62755591e-07    2.20290955e-07    4.23513593e-07    -2.21370600e-07   -4.45198962e-04   1.45345637e-03    
4.59450801e+02    -1.69604142e-10   3.76935492e-10    3.45219872e-03    -6.10680696e-04   2.18008088e-04    2.49309585e-04    -1.96086676e-05   -5.53417773e-06   1.27639480e-05    6.35155040e-07    1.30678667e-06    1.47858264e-06    3.73895299e-07    4.44330427e-07    -1.61514091e-07   -1.08054799e-03   1.61795558e-03    
4.59570804e+02    -1.72818598e-10   2.43349213e-10    3.67662817e-03    -6.20166092e-04   2.41557838e-04    1.42763714e-04    -1.88853282e-05   -3.42719810e-06   1.29925272e-05    3.77631508e-07    1.45206125e-06    1.50620605e-06    3.80564956e-07    4.28011478e-07    -9.98549393e-08   -1.10102729e-03   1.04455066e-03    
4.59729807e+02    -2.53301550e-10   3.10925344e-10    2.94669091e-03    -8.07063782e-04   1.65984318e-04    1.97501438e-04    -1.68022396e-05   -4.88558719e-06   1.68525318e-05    5.75284973e-07    9.84850155e-07    1.97708953e-06    4.93924260e-07    3.81202917e-07    -1.42570772e-07   -1.61378418e-03   1.33461403e-03    
4.59879811e+02    -3.58489202e-10   3.39174880e-10    2.88571823e-03    -1.05006090e-03   1.59726766e-04    2.44048588e-04    -1.65835144e-05   -5.84660529e-06   2.19492117e-05    6.96405626e-07    9.46702957e-07    2.59659033e-06    6.43387495e-07    3.76627891e-07    -1.70721874e-07   -2.28393471e-03   1.45587216e-03    
4.60023814e+02    -3.26406039e-10   2.90791765e-10    3.05579526e-03    -9.95631420e-04   1.77549131e-04    6.69050359e-05    -1.59133657e-05   -2.46002379e-06   2.03397490e-05    3.04096924e-07    1.05552910e-06    2.43707787e-06    5.95917088e-07    3.61268057e-07    -7.10371747e-08   -2.07953287e-03   1.24819278e-03    
4.60164817e+02    -2.76275566e-10   9.79756316e-11    2.54043798e-03    -8.72101629e-04   1.24335548e-04    5.70222998e-05    -1.64400400e-05   -2.00588447e-06   1.78583158e-05    2.31589811e-07    7.26797626e-07    2.11608077e-06    5.23138901e-07    3.73045086e-07    -5.85292105e-08   -1.76015163e-03   4.20549996e-04    
4.60302820e+02    -2.93389018e-10   1.37407199e-10    2.50343821e-03    -9.17562474e-04   1.20780978e-04    -1.62184343e-05   -1.62356162e-05   -3.47090698e-07   1.87848217e-05    4.94757105e-08    7.04255491e-07    2.22980743e-06    5.50316004e-07    3.68409345e-07    -9.47112620e-09   -1.86918143e-03   5.89805810e-04    
4.60476823e+02    -2.83760099e-10   1.09698013e-10    2.31634582e-03    -8.77772773e-04   1.01317277e-04    -2.57538072e-04   -1.48640852e-05   5.06153692e-06    1.86777062e-05    -5.64036916e-07   5.82797693e-07    2.22026273e-06    5.47247650e-07    3.37355577e-07    1.49820003e-07    -1.80783559e-03   4.70867071e-04    
4.60503824e+02    -2.85377158e-10   -1.62075085e-10   2.36629355e-03    -8.72117246e-04   1.07223231e-04    -3.10760536e-04   -1.47330020e-05   5.01907475e-06    1.85184842e-05    -6.22994618e-07   6.20388693e-07    2.25305036e-06    5.42086412e-07    3.34603788e-07    1.47288627e-07    -1.81813787e-03   -6.95690095e-04   
4.60593826e+02    -2.12839994e-10   -1.43476051e-10   2.35186037e-03    -7.20122939e-04   1.06274113e-04    -3.03189034e-04   -1.46641130e-05   5.28303748e-06    1.50929704e-05    -6.40362756e-07   6.14770095e-07    1.80118157e-06    4.41954566e-07    3.32724586e-07    1.55202982e-07    -1.35600360e-03   -6.15855716e-04   
4.60713828e+02    -3.42683618e-10   -9.73464201e-11   2.51035601e-03    -9.98111101e-04   1.22919862e-04    -3.05892920e-04   -1.50163543e-05   4.62432574e-06    2.14596970e-05    -5.62654433e-07   7.18804670e-07    2.58530224e-06    6.28669083e-07    3.41213485e-07    1.36033205e-07    -2.18323733e-03   -4.17849172e-04   
4.60809830e+02    -3.09954639e-10   -1.50331932e-10   2.40851599e-03    -9.47445102e-04   1.12848977e-04    -3.41309821e-04   -1.43121214e-05   5.75838397e-06    1.98903890e-05    -7.02362549e-07   6.56485853e-07    2.39958072e-06    5.82759466e-07    3.25143631e-07    1.69222044e-07    -1.97472101e-03   -6.45283855e-04   
4.61022835e+02    -3.57182485e-10   -1.17418822e-10   2.19699466e-03    -1.05359958e-03   9.07253814e-05    -5.00286070e-04   -1.58795982e-05   8.62644590e-06    2.25924033e-05    -1.00449721e-06   5.18857312e-07    2.68634193e-06    6.62416840e-07    3.60796274e-07    2.54066354e-07    -2.27560961e-03   -5.04007825e-04   
4.61187838e+02    -4.21700142e-10   -2.38192713e-10   2.59384147e-03    -1.19717973e-03   1.31806677e-04    -5.12617857e-04   -1.86838676e-05   8.40208429e-06    2.58360370e-05    -1.00059535e-06   7.73578414e-07    3.04134558e-06    7.57639488e-07    4.24529630e-07    2.47015847e-07    -2.68665160e-03   -1.02241693e-03   
4.61325841e+02    -4.30277073e-10   -1.59677521e-10   2.35964814e-03    -1.23099427e-03   1.07928470e-04    -4.32797733e-04   -1.86383338e-05   6.79921247e-06    2.59358518e-05    -8.10725885e-07   6.25887091e-07    3.09639100e-06    7.60322700e-07    4.23416967e-07    1.99986926e-07    -2.74129523e-03   -6.85398803e-04   
4.61520846e+02    -4.15724876e-10   -7.52221429e-11   2.32074595e-03    -1.19090458e-03   1.03742774e-04    -5.65162599e-04   -2.02284569e-05   1.04433550e-05    2.55871871e-05    -1.19393552e-06   5.99625941e-07    3.01818605e-06    7.50307964e-07    4.59310573e-07    3.07915979e-07    -2.64858318e-03   -3.22883061e-04   
4.61646848e+02    -5.33482649e-10   -1.14950324e-10   1.98039623e-03    -1.46818863e-03   6.86580730e-05    -6.35002232e-04   -1.99183127e-05   1.13193357e-05    3.14159650e-05    -1.29646884e-06   3.83875604e-07    3.72840373e-06    9.21335139e-07    4.52750933e-07    3.33544286e-07    -3.39881795e-03   -4.93412061e-04   
4.61769851e+02    -4.94328348e-10   -2.50741385e-10   2.10831917e-03    -1.38392235e-03   8.22039670e-05    -6.54617711e-04   -2.08129594e-05   1.19200773e-05    2.93299252e-05    -1.40344039e-06   4.67670808e-07    3.50362479e-06    8.59785654e-07    4.72906298e-07    3.50567234e-07    -3.14936591e-03   -1.07628077e-03   
4.61907854e+02    -6.75141368e-10   -4.42926563e-10   2.11026488e-03    -1.76395332e-03   8.15609788e-05    -1.01418560e-03   -1.91631449e-05   1.87332496e-05    3.85863402e-05    -2.24245991e-06   4.68331991e-07    4.67777669e-06    1.13120053e-06    4.36529424e-07    5.50544976e-07    -4.30132566e-03   -1.90121524e-03   
4.62060857e+02    -7.84651176e-10   -3.63246897e-10   2.76784780e-03    -2.04199003e-03   1.49235373e-04    -9.29860335e-04   -2.10514311e-05   1.61865357e-05    4.37214007e-05    -1.94402773e-06   8.90521264e-07    5.29040763e-06    1.28183138e-06    4.79463646e-07    4.75906617e-07    -4.99901264e-03   -1.55919873e-03   
4.62219860e+02    -6.88006694e-10   -6.44258609e-10   2.44982825e-03    -1.83237515e-03   1.16392731e-04    -1.26038840e-03   -2.41139724e-05   2.30719766e-05    3.91539320e-05    -2.80836742e-06   6.85684413e-07    4.77888464e-06    1.14725352e-06    5.48667893e-07    6.77442370e-07    -4.38329064e-03   -2.76541167e-03   
4.62366864e+02    -7.97835466e-10   -7.58342842e-10   2.36533491e-03    -2.09169509e-03   1.07583412e-04    -1.42791133e-03   -2.27905614e-05   2.66908716e-05    4.49766016e-05    -3.20748552e-06   6.32034874e-07    5.42327715e-06    1.31865585e-06    5.19358209e-07    7.83919368e-07    -5.08300976e-03   -3.25510613e-03   
4.62435865e+02    -7.21916510e-10   -7.37186429e-10   2.21824177e-03    -1.92295445e-03   9.32201083e-05    -1.34846251e-03   -2.20974538e-05   2.50086083e-05    4.12897809e-05    -2.99131841e-06   5.42904712e-07    4.94919140e-06    1.21074655e-06    5.03380600e-07    7.34514400e-07    -4.59933009e-03   -3.16429447e-03   
4.62543867e+02    -6.77077125e-10   -6.34260691e-10   2.14865748e-03    -1.79915003e-03   8.65891327e-05    -1.20427027e-03   -1.98963059e-05   2.20785272e-05    3.90237945e-05    -2.62476903e-06   5.02182795e-07    4.65635186e-06    1.14463172e-06    4.53342949e-07    6.48673827e-07    -4.31365836e-03   -2.72249667e-03   
4.62627869e+02    -6.42221083e-10   -5.93847727e-10   2.30044585e-03    -1.72799970e-03   1.03003501e-04    -1.05361546e-03   -1.76255346e-05   1.89864713e-05    3.70816166e-05    -2.27513566e-06   6.03652212e-07    4.43164386e-06    1.08778254e-06    4.01787034e-07    5.57660032e-07    -4.09159052e-03   -2.54902831e-03   
4.62840874e+02    -8.53745192e-10   -3.89689751e-10   2.37750670e-03    -2.19600645e-03   1.10039846e-04    -9.05661318e-04   -1.59126642e-05   1.54623648e-05    4.72600145e-05    -1.83561114e-06   6.53202804e-07    5.66076888e-06    1.38694406e-06    3.63559322e-07    4.54746494e-07    -5.43921062e-03   -1.67270188e-03   
4.62903875e+02    -7.63262267e-10   -5.08754578e-10   2.50977777e-03    -2.02266304e-03   1.24559782e-04    -9.23383347e-04   -1.58303254e-05   1.60214349e-05    4.28154185e-05    -1.92847531e-06   7.42018416e-07    5.12987927e-06    1.25643963e-06    3.61506627e-07    4.70694860e-07    -4.86274390e-03   -2.18377500e-03   
4.63122880e+02    -1.02591963e-09   -4.86336820e-10   1.49997682e-03    -2.58759575e-03   1.85270755e-05    -1.10212035e-03   -1.68536843e-05   1.90816162e-05    5.63958354e-05    -2.21858337e-06   9.56293545e-08    6.68583595e-06    1.65602536e-06    3.85666596e-07    5.61364256e-07    -6.53613395e-03   -2.08754916e-03   
4.63260883e+02    -9.69757460e-10   -4.34009581e-10   1.29125750e-03    -2.51229613e-03   -2.81191609e-06   -1.14578197e-03   -1.64761634e-05   2.04957807e-05    5.33669178e-05    -2.38466377e-06   -3.60436299e-08   6.38324874e-06    1.56674083e-06    3.76968218e-07    6.03188935e-07    -6.17832478e-03   -1.86294005e-03   
4.63275883e+02    -8.83065075e-10   -6.21564038e-10   1.22878815e-03    -2.30342440e-03   -8.50294024e-06   -1.08523981e-03   -1.62870022e-05   1.88273739e-05    4.87313030e-05    -2.26619675e-06   -7.24062510e-08   5.92013352e-06    1.42983104e-06    3.72417091e-07    5.52827365e-07    -5.62600759e-03   -2.66799763e-03   
4.63497888e+02    -8.30906615e-10   -5.20616317e-10   1.59099417e-03    -2.15288995e-03   2.97112087e-05    -1.23604816e-03   -1.74370586e-05   2.24294768e-05    4.64298029e-05    -2.67258250e-06   1.59141949e-07    5.64080503e-06    1.36258315e-06    3.98324049e-07    6.59702425e-07    -5.29370604e-03   -2.23469026e-03   
4.63635891e+02    -7.97033979e-10   -4.68459523e-10   1.63372099e-03    -2.03936414e-03   3.44827480e-05    -1.20414280e-03   -1.76787992e-05   2.18899084e-05    4.47651324e-05    -2.60444730e-06   1.88492456e-07    5.44418525e-06    1.31375843e-06    4.03610279e-07    6.44038110e-07    -5.07790348e-03   -2.01081276e-03   
4.63773894e+02    -7.97197145e-10   -5.63512413e-10   1.71452820e-03    -2.06505601e-03   4.31213865e-05    -1.30722458e-03   -1.79421017e-05   2.41822888e-05    4.46637541e-05    -2.92039500e-06   2.41305790e-07    5.48911375e-06    1.31043679e-06    4.09761764e-07    7.11108585e-07    -5.07894301e-03   -2.41881720e-03   
4.63914897e+02    -7.56341117e-10   -6.83034858e-10   1.15658867e-03    -2.00229768e-03   -1.40922312e-05   -1.47499663e-03   -1.75159737e-05   2.78998821e-05    4.30127522e-05    -3.34024468e-06   -1.14341447e-07   5.24783349e-06    1.26238176e-06    4.00265749e-07    8.20455203e-07    -4.81864926e-03   -2.93185460e-03   
4.64049900e+02    -6.39489700e-10   -5.85070694e-10   1.14247300e-03    -1.69316313e-03   -1.46839243e-05   -1.34879992e-03   -1.62292296e-05   2.57460911e-05    3.69767088e-05    -3.10384828e-06   -1.20846235e-07   4.55699893e-06    1.08496082e-06    3.70626138e-07    7.57157698e-07    -4.07418888e-03   -2.51135383e-03   
4.64187902e+02    -5.96266094e-10   -5.73712082e-10   1.73094795e-03    -1.60804323e-03   4.68022387e-05    -1.38951597e-03   -1.63844489e-05   2.65869343e-05    3.48597988e-05    -3.21893770e-06   2.56398223e-07    4.30135625e-06    1.02282972e-06    3.73969500e-07    7.82077571e-07    -3.79881128e-03   -2.46259820e-03   
4.64304905e+02    -4.77989493e-10   -7.33903900e-10   7.42181789e-04    -1.32997774e-03   -5.46521474e-05   -1.43436114e-03   -1.59732026e-05   2.78654781e-05    2.92348434e-05    -3.35370227e-06   -3.73661374e-07   3.57931086e-06    8.57892853e-07    3.64466439e-07    8.19210688e-07    -3.04527106e-03   -3.15020457e-03   
4.64439908e+02    -4.01198722e-10   -3.61746258e-10   7.41177774e-04    -1.12182381e-03   -5.36810047e-05   -9.72867827e-04   -1.56740624e-05   1.83487200e-05    2.48145168e-05    -2.17845080e-06   -3.69328150e-07   3.04393854e-06    7.28130003e-07    3.56679162e-07    5.39990055e-07    -2.55603706e-03   -1.55275740e-03   
4.64592911e+02    -4.09832647e-10   -3.38868431e-10   4.39084316e-04    -1.12765702e-03   -8.46965140e-05   -9.28811311e-04   -1.52761530e-05   1.81952604e-05    2.52638560e-05    -2.14504430e-06   -5.59980401e-07   3.09492714e-06    7.41454922e-07    3.47829641e-07    5.35612489e-07    -2.61104380e-03   -1.45455676e-03   
4.64742914e+02    -2.79203157e-10   -4.18030970e-10   2.04361002e-04    -8.28070777e-04   -1.08160057e-04   -9.03916430e-04   -1.53232957e-05   1.76433776e-05    1.86180186e-05    -2.11481712e-06   -7.07882511e-07   2.30298207e-06    5.46016866e-07    3.48402010e-07    5.18784686e-07    -1.77880331e-03   -1.79435355e-03   
4.64880917e+02    -3.13046529e-10   -5.23446842e-10   -1.65332124e-04   -8.94972275e-04   -1.46167294e-04   -1.11356853e-03   -1.47595717e-05   2.22043960e-05    2.06264871e-05    -2.66046950e-06   -9.42825711e-07   2.55286036e-06    6.05084624e-07    3.36053081e-07    6.52960926e-07    -1.99441944e-03   -2.24683999e-03   
4.65036921e+02    -2.16768389e-10   -3.91329273e-10   3.02399517e-04    -6.62883014e-04   -9.73158999e-05   -1.03337322e-03   -1.74425504e-05   2.08030159e-05    1.57598703e-05    -2.49010687e-06   -6.41549912e-07   1.95890407e-06    4.61916291e-07    3.96133572e-07    6.12134381e-07    -1.38103141e-03   -1.67973935e-03   
4.65162923e+02    -1.10180904e-10   -1.77637936e-10   5.06476271e-04    -4.28221066e-04   -7.54723619e-05   -7.12911568e-04   -1.87528353e-05   1.40467595e-05    1.00362153e-05    -1.64185052e-06   -5.07499295e-07   1.23664554e-06    2.93793193e-07    4.24859260e-07    4.13788443e-07    -7.01962538e-04   -7.62491978e-04   
4.65294926e+02    5.38859024e-11    -5.30618105e-11   3.95046868e-04    -3.41896188e-05   -8.64145393e-05   -5.22389570e-04   -1.70574986e-05   1.10589493e-05    1.68824679e-06    -1.26059879e-06   -5.76071786e-07   2.16834276e-07    4.86065441e-08    3.85844682e-07    3.26148525e-07    3.43307084e-04    -2.27762188e-04   
4.65315927e+02    6.37022178e-11    -2.39134263e-10   4.65271829e-04    -5.95286471e-06   -7.90282468e-05   -4.70296563e-04   -1.63482731e-05   9.69040576e-06    1.07396783e-06    -1.14553092e-06   -5.29700979e-07   1.28984508e-07    3.05850108e-08    3.69876577e-07    2.84869907e-07    4.05846830e-04    -1.02645843e-03   
4.65417929e+02    1.56638491e-10    -6.09495094e-11   5.64199876e-04    2.19314536e-04    -6.83599939e-05   -4.33905711e-04   -1.61188812e-05   9.60198907e-06    -3.59799135e-06   -1.09011045e-06   -4.64617485e-07   -4.23798154e-07   -1.06760037e-07   3.64238795e-07    2.83173942e-07    9.97943827e-04    -2.61619298e-04   
4.65534931e+02    2.48266893e-10    -1.80728140e-10   5.95006688e-04    4.53074830e-04    -6.50298125e-05   -6.59820139e-04   -1.84449601e-05   1.51686101e-05    -7.81265334e-06   -1.75944575e-06   -4.44958122e-07   -9.31373345e-07   -2.30888519e-07   4.16800388e-07    4.47064802e-07    1.58170837e-03    -7.75756353e-04   
4.65564932e+02    2.39713379e-10    -3.39432626e-10   6.20999454e-04    4.31712981e-04    -6.21208953e-05   -6.27974802e-04   -1.81000874e-05   1.35507350e-05    -7.49662813e-06   -1.63274533e-06   -4.26177173e-07   -9.23418857e-07   -2.21469335e-07   4.09001157e-07    3.98399947e-07    1.52721394e-03    -1.45697851e-03   
4.65792937e+02    7.58396814e-11    -3.27299507e-11   5.11021703e-04    6.97352377e-05    -7.29931119e-05   -5.49408677e-04   -1.66385812e-05   1.19918737e-05    6.15281274e-07    -1.38104237e-06   -4.93067518e-07   8.88629122e-08    1.71016483e-08    3.76318992e-07    3.53986942e-07    4.83174610e-04    -1.40489838e-04   
4.65909939e+02    7.33009932e-11    -1.38817124e-10   2.59470249e-04    3.74643602e-05    -9.87603610e-05   -5.89228453e-04   -1.47895380e-05   1.29356316e-05    7.68420855e-07    -1.48716630e-06   -6.52548220e-07   1.02171664e-07    2.17386743e-08    3.34641222e-07    3.81579209e-07    4.67000628e-04    -5.95857764e-04   
4.66053942e+02    1.37465648e-11    2.88910177e-11    -3.11489486e-05   -1.04767199e-04   -1.28430971e-04   -4.05968555e-04   -1.49389198e-05   8.56908224e-06    3.45776645e-06    -9.56512336e-07   -8.34791434e-07   4.34235920e-07    1.00850339e-07    3.37952612e-07    2.53211506e-07    8.75793643e-05    1.24011626e-04    
4.66176945e+02    -4.35120817e-11   8.94828999e-11    -4.79180775e-04   -2.45109809e-04   -1.74557676e-04   -2.72394500e-04   -1.71734098e-05   6.09386752e-06    6.21660363e-06    -6.32397678e-07   -1.11867934e-06   7.56589520e-07    1.81969866e-07    3.88632914e-07    1.80411023e-07    -2.77215473e-04   3.84095847e-04    
4.66296947e+02    2.80473835e-11    -1.32091476e-10   -5.94663961e-04   -9.91715958e-05   -1.86296478e-04   -6.11708914e-04   -1.90090100e-05   1.36204044e-05    3.08985769e-06    -1.50186307e-06   -1.19334801e-06   3.74791913e-07    8.98140911e-08    4.30115704e-07    4.02211370e-07    1.78689880e-04    -5.66988637e-04   
4.66419950e+02    1.37442707e-10    -1.24388917e-11   -7.82119052e-04   1.67314920e-04    -2.05275769e-04   -4.29861637e-04   -1.92860568e-05   9.53103412e-06    -2.86520133e-06   -1.01472669e-06   -1.31041762e-06   -3.23896913e-07   -8.56624928e-08   4.35707489e-07    2.81729895e-07    8.75647486e-04    -5.33926219e-05   
4.66560953e+02    2.32623516e-10    2.10651163e-11    -1.19957744e-03   4.13298867e-04    -2.48169962e-04   -3.35544376e-04   -1.87023011e-05   8.14794084e-06    -7.89612080e-06   -8.48220766e-07   -1.57504897e-06   -9.15952519e-07   -2.33860171e-07   4.22129846e-07    2.40880176e-07    1.48204442e-03    9.04197753e-05    
4.66593954e+02    2.13854927e-10    -1.41075504e-10   -1.10047280e-03   3.80230346e-04    -2.38283767e-04   -3.04742176e-04   -1.84743522e-05   6.86961352e-06    -6.96708338e-06   -7.60339887e-07   -1.51331431e-06   -8.44686218e-07   -2.06305492e-07   4.17129227e-07    2.02218334e-07    1.36246974e-03    -6.05551624e-04   
4.66722957e+02    1.95094714e-10    -5.82741633e-11   -9.77834207e-04   3.29046465e-04    -2.25251475e-04   -1.70890605e-04   -1.85588176e-05   4.26921498e-06    -6.24405501e-06   -4.42606671e-07   -1.43168616e-06   -7.52897764e-07   -1.85089779e-07   4.19044065e-07    1.25759142e-07    1.24294842e-03    -2.50135659e-04   
4.66824959e+02    2.08412583e-10    -9.90401856e-11   -8.00694925e-04   3.65245538e-04    -2.06737724e-04   -2.29313561e-04   -1.82724575e-05   5.52950526e-06    -6.91638833e-06   -5.92421657e-07   -1.31729424e-06   -8.25932738e-07   -2.04961619e-07   4.12553625e-07    1.62941845e-07    1.32779657e-03    -4.25119481e-04   
4.66950961e+02    2.98360577e-10    -3.45876714e-11   -1.12694312e-03   5.85896935e-04    -2.40386716e-04   -1.49202403e-04   -1.93701391e-05   3.56637557e-06    -1.16058336e-05   -3.61728151e-07   -1.52444455e-06   -1.42087998e-06   -3.43021502e-07   4.36918960e-07    1.05024631e-07    1.90085524e-03    -1.48463907e-04   
4.67175966e+02    2.68193599e-10    2.46589776e-10    -1.21258177e-03   5.25271983e-04    -2.48276788e-04   -5.94114977e-05   -2.20296496e-05   3.04708646e-06    -1.00865997e-05   -2.46605008e-07   -1.57291534e-06   -1.21142968e-06   -2.98598219e-07   4.97099407e-07    9.08806686e-08    1.70866142e-03    1.05846043e-03    
4.67286969e+02    2.93795716e-10    4.57093044e-10    -6.42527561e-04   5.74542223e-04    -1.88948353e-04   3.27022848e-04    -2.14389745e-05   -5.70926356e-06   -1.20540378e-05   7.96248499e-07    -1.20270709e-06   -1.45886295e-06   -3.56487831e-07   4.83450925e-07    -1.67228288e-07   1.87177251e-03    1.96202336e-03    
4.67424972e+02    2.31524295e-10    5.29432469e-10    -2.57272082e-04   4.18738423e-04    -1.48593510e-04   4.23082975e-04    -2.03300504e-05   -7.32472024e-06   -9.00547934e-06   9.83940391e-07    -9.52435644e-07   -1.08002227e-06   -2.66656479e-07   4.58648400e-07    -2.14708659e-07   1.47504129e-03    2.27253266e-03    
4.67442972e+02    2.28207426e-10    2.88394708e-10    -2.39176071e-04   4.11853421e-04    -1.46875740e-04   3.78136218e-04    -2.02017510e-05   -7.14818582e-06   -8.85347136e-06   9.29991467e-07    -9.41414471e-07   -1.08627055e-06   -2.62118043e-07   4.55873383e-07    -2.10420609e-07   1.45390951e-03    1.23790366e-03    
4.67559974e+02    2.47719580e-10    2.08392856e-10    5.89326582e-05    4.69687668e-04    -1.15621507e-04   2.89116937e-04    -2.08317119e-05   -5.08172853e-06   -9.72991412e-06   6.68894250e-07    -7.48676757e-07   -1.20233000e-06   -2.87989240e-07   4.70125434e-07    -1.49615433e-07   1.57822144e-03    8.94504206e-04    
4.67664977e+02    3.02694203e-10    1.59201101e-10    1.11809898e-04    5.98565444e-04    -1.09959223e-04   2.06703122e-04    -2.02150956e-05   -3.14446433e-06   -1.24863579e-05   4.28671922e-07    -7.13777452e-07   -1.54034815e-06   -3.69218917e-07   4.55982984e-07    -9.25483300e-08   1.92846477e-03    6.83353824e-04    
4.67793979e+02    4.23465845e-10    2.06576148e-10    -7.66792784e-05   8.98344704e-04    -1.29523432e-04   2.72427178e-04    -2.03352660e-05   -4.05528817e-06   -1.88195654e-05   5.49083896e-07    -8.32705390e-07   -2.33009656e-06   -5.55870257e-07   4.58195639e-07    -1.19366436e-07   2.69790090e-03    8.86706182e-04    
4.67895982e+02    3.43669745e-10    3.12781578e-10    -3.25581088e-04   7.12468315e-04    -1.55159521e-04   4.47237574e-04    -2.17910331e-05   -8.41112011e-06   -1.50966985e-05   1.08640313e-06    -9.90050515e-07   -1.86017531e-06   -4.46438708e-07   4.91457558e-07    -2.47862969e-07   2.18951995e-03    1.34258171e-03    
4.68021984e+02    3.91232600e-10    1.80287158e-10    -1.17953189e-04   8.26790836e-04    -1.33295252e-04   2.27775094e-04    -2.15007487e-05   -3.51113673e-06   -1.72586586e-05   4.80122477e-07    -8.55999736e-07   -2.13202836e-06   -5.10208955e-07   4.84734831e-07    -1.03404077e-07   2.49254289e-03    7.73863485e-04    
4.68144987e+02    4.73473097e-10    1.50621686e-10    3.20340458e-04    1.02379490e-03    -8.75416003e-05   1.12826149e-04    -2.15664537e-05   -4.19077996e-07   -2.14507504e-05   9.57431700e-08    -5.72645618e-07   -2.63044519e-06   -6.33996831e-07   4.85831255e-07    -1.20118675e-08   3.01649710e-03    6.46527596e-04    
4.68255989e+02    5.17839321e-10    2.74988344e-10    3.57094742e-04    1.13346500e-03    -8.36312018e-05   3.68260905e-04    -2.17250738e-05   -6.15013640e-06   -2.43569853e-05   7.82847130e-07    -5.45063233e-07   -2.96277275e-06   -7.19993322e-07   4.89242505e-07    -1.81262584e-07   3.29915431e-03    1.18035827e-03    
4.68345991e+02    5.05738302e-10    5.50050697e-10    6.91514281e-04    1.12031302e-03    -4.84798200e-05   5.53789127e-04    -2.10550710e-05   -9.59468139e-06   -2.42725178e-05   1.19941632e-06    -3.26030644e-07   -2.88329895e-06   -7.17919562e-07   4.74068149e-07    -2.82339627e-07   3.22205872e-03    2.36103421e-03    
4.68462994e+02    4.63431763e-10    5.04120620e-10    7.33400987e-04    1.01201644e-03    -4.37432016e-05   4.40729460e-04    -2.17696162e-05   -6.94279105e-06   -2.19035913e-05   8.87513472e-07    -2.97927973e-07   -2.59641411e-06   -6.48161069e-07   4.90403814e-07    -2.03952195e-07   2.95252376e-03    2.16388423e-03    
4.68600997e+02    4.79005435e-10    5.71489354e-10    1.19222658e-03    1.06849765e-03    4.34025331e-06    4.95502503e-04    -1.93732392e-05   -8.13470218e-06   -2.27397247e-05   1.03488188e-06    9.02587409e-10    -2.72989361e-06   -6.72512986e-07   4.36214902e-07    -2.38946867e-07   3.05174363e-03    2.45305737e-03    
4.68714999e+02    5.52244291e-10    4.70144946e-10    8.83354392e-04    1.24029602e-03    -2.77530556e-05   3.92525373e-04    -1.94632761e-05   -5.39283968e-06   -2.67323937e-05   6.97644531e-07    -1.97732594e-07   -3.16106011e-06   -7.90803595e-07   4.37822340e-07    -1.58225926e-07   3.51834838e-03    2.01804726e-03    
4.68757000e+02    5.26051967e-10    2.12712084e-10    8.62404365e-04    1.19292425e-03    -2.96589884e-05   2.88617843e-04    -1.93997681e-05   -4.20902436e-06   -2.49268028e-05   5.38815001e-07    -2.09503787e-07   -3.07209189e-06   -7.36762882e-07   4.36743138e-07    -1.24008324e-07   3.35147708e-03    9.13044037e-04    
4.68877002e+02    4.30429615e-10    2.42208665e-10    2.90188656e-04    9.54206088e-04    -8.89790425e-05   2.74818890e-04    -1.87736185e-05   -4.19250478e-06   -1.99523211e-05   5.57957396e-07    -5.78494246e-07   -2.44894902e-06   -5.90143197e-07   4.23032616e-07    -1.23445874e-07   2.74226708e-03    1.03965498e-03    
4.69081007e+02    4.32467586e-10    5.60746993e-10    -1.63114732e-04   9.34803582e-04    -1.36076874e-04   5.56581220e-04    -1.90212457e-05   -1.03086330e-05   -2.06496109e-05   1.32608926e-06    -8.67670491e-07   -2.48418292e-06   -6.11156758e-07   4.28646895e-07    -3.03642366e-07   2.75525099e-03    2.40694693e-03    
4.69216010e+02    5.19965224e-10    6.89814577e-10    2.14895650e-05    1.16706943e-03    -1.16807786e-04   7.45900700e-04    -1.86477901e-05   -1.38000863e-05   -2.55900167e-05   1.75289268e-06    -7.44496888e-07   -3.09320094e-06   -7.56982178e-07   4.19843047e-07    -4.06648816e-07   3.31269844e-03    2.96095583e-03    
4.69330012e+02    5.19239372e-10    7.44593452e-10    -1.37247138e-04   1.17745928e-03    -1.33233614e-04   9.06226503e-04    -1.97209563e-05   -1.69190366e-05   -2.57181977e-05   2.14592319e-06    -8.44364836e-07   -3.13598154e-06   -7.60723580e-07   4.44218405e-07    -4.98827447e-07   3.30807404e-03    3.19608833e-03    
