time              lon               lat               alt               heading           pitch             roll              vn                vh                ve                
444.94249190      -122.13937988     47.64366531       274.08236046      94.13247724       -0.29662255       0.00057939        -0.01373875       0.05114239        2.93135085        
444.94849203      -122.13937964     47.64366531       274.08266946      94.13306119       -0.29788016       0.00045206        -0.01375888       0.05118064        2.93081975        
444.95449216      -122.13937941     47.64366531       274.08297630      94.13318567       -0.29804307       0.00033890        -0.01361060       0.05109844        2.93058626        
444.96049229      -122.13937917     47.64366531       274.08328266      94.13256357       -0.29806207       -0.00012228       -0.01348047       0.05101778        2.93053897        
444.96649242      -122.13937894     47.64366531       274.08358846      94.13210894       -0.29819370       0.00030983        -0.01313697       0.05091520        2.93047644        
444.97249254      -122.13937870     47.64366531       274.08389381      94.13147687       -0.29807846       0.00039987        -0.01283680       0.05086813        2.93051252        
445.08949504      -122.13937410     47.64366531       274.08178374      94.12762101       -0.31113505       -0.00434298       -0.01258381       0.04880836        2.92899270        
445.09549517      -122.13937387     47.64366531       274.08207775      94.12767864       -0.31049455       -0.00417925       -0.01263580       0.04854268        2.92906596        
445.10449536      -122.13937352     47.64366531       274.08251310      94.12794377       -0.31032495       -0.00279671       -0.01235686       0.04820091        2.92952249        
445.11049549      -122.13937328     47.64366531       274.08280194      94.12849288       -0.31058631       -0.00286924       -0.01228575       0.04807562        2.92954870        
445.11949568      -122.13937293     47.64366530       274.08323486      94.12855587       -0.31128469       -0.00273065       -0.01251659       0.04812767        2.92936694        
445.23049805      -122.13936856     47.64366530       274.08091657      94.12547727       -0.32021720       -0.01190945       -0.01292452       0.04466086        2.92707375        
445.23649818      -122.13936833     47.64366530       274.08118559      94.12488015       -0.32076264       -0.01232718       -0.01291391       0.04441063        2.92684889        
445.24549837      -122.13936798     47.64366530       274.08158461      94.12327256       -0.32004145       -0.01242509       -0.01280918       0.04425797        2.92677986        
445.25149850      -122.13936774     47.64366530       274.08184964      94.12324489       -0.31964778       -0.01179166       -0.01267593       0.04408401        2.92675618        
445.25749862      -122.13936751     47.64366530       274.08211371      94.12360074       -0.31884807       -0.01104162       -0.01246856       0.04393748        2.92682411        
445.26049869      -122.13936739     47.64366530       274.08224550      94.12382981       -0.31905511       -0.01081634       -0.01242583       0.04392517        2.92689807        
445.37150106      -122.13936303     47.64366530       274.07994827      94.13191642       -0.31771944       0.00356844        -0.00878074       0.04037522        2.93057446        
