#timestamp [ns]	latitude [deg]	longitude [deg]	altitude [m]	v_x [m s^-1]	v_y [m s^-1]	v_z [m s^-1]
00:06:31.748357120	47.64291722553744	-122.14016499962322	273.2031555175781	2.9500651359558105	-0.003012381959706545	-9.61923802833553e-08
00:06:31.874359808	47.64292056855688	-122.1401649996234	273.2025146484375	2.9500651359558105	-0.0030121488962322474	-1.2175762265087542e-07
00:06:32.042363392	47.64292502591615	-122.1401649996237	273.20166015625	2.9500651359558105	-0.003012286499142647	-1.334574761813201e-07
00:06:32.168366080	47.6429283689356	-122.14016499962393	273.2010498046875	2.9500651359558105	-0.0030123868491500616	-1.217588163626715e-07
00:06:32.294368768	47.642931711955036	-122.1401649996241	273.2004089355469	2.9500651359558105	-0.0030123505275696516	-1.0770050096198247e-07
00:06:32.420371456	47.642935054974494	-122.14016499962429	273.19976806640625	2.9500651359558105	-0.0030123505275696516	-9.772401199370506e-08
00:06:32.567374592	47.642938955163835	-122.14016499962446	273.19903564453125	2.9500651359558105	-0.0030123505275696516	-9.129821165743124e-08
00:06:32.588375040	47.64293951233375	-122.14016499962449	273.1989440917969	2.9500651359558105	-0.0030123505275696516	-9.083856156166803e-08
00:06:32.693377280	47.64294229818328	-122.14016499962462	273.19842529296875	2.9500651359558105	-0.0030123505275696516	-8.166745857351998e-08
00:06:32.840380416	47.64294619837263	-122.14016499962474	273.1976623535156	2.9500651359558105	-0.003012446453794837	-5.91464548449494e-08
00:06:32.966383104	47.64294954139207	-122.14016499962484	273.1970520019531	2.9500651359558105	-0.0030125065241008997	-3.5333744818899504e-08
00:06:33.071385344	47.642952327241595	-122.14016499962487	273.196533203125	2.9500651359558105	-0.0030125065241008997	-2.2556866596801228e-08
00:06:33.197388032	47.64295567026104	-122.14016499962493	273.1958923339844	2.9500651359558105	-0.0030125065241008997	-4.4247371988603845e-08
00:06:33.323390720	47.64295901328048	-122.14016499962506	273.19525146484375	2.9500651359558105	-0.0030125065241008997	-1.0732369304378153e-07
00:06:33.344391168	47.642959570450394	-122.14016499962507	273.1951599121094	2.9500651359558105	-0.0030125065241008997	-1.215395144527065e-07
00:06:33.449393408	47.64296235629992	-122.14016499962528	273.1946105957031	2.9500651359558105	-0.0030125065241008997	-1.6817585901662824e-07
00:06:33.575396096	47.64296569931935	-122.14016499962555	273.1940002441406	2.9500651359558105	-0.0030125065241008997	-1.651770702437716e-07
00:06:33.701398784	47.64296904233878	-122.14016499962584	273.193359375	2.9500651359558105	-0.0030125065241008997	-1.4358577971052e-07
00:06:33.806401024	47.6429718281883	-122.14016499962602	273.1928405761719	2.9500651359558105	-0.0030121738091111183	-1.285963406871815e-07
00:06:33.953404160	47.64297572837765	-122.14016499962625	273.1921081542969	2.9500651359558105	-0.0030122739262878895	-1.099766819834258e-07
00:06:33.974404608	47.642976285547554	-122.14016499962628	273.1919860839844	2.9500651359558105	-0.003012314671650529	-1.0685353402095643e-07
00:06:34.079406848	47.642979071397065	-122.14016499962642	273.19146728515625	2.9500651359558105	-0.0030123768374323845	-8.949766083787836e-08
00:06:34.184409088	47.642981857246596	-122.14016499962653	273.1909484863281	2.9500651359558105	-0.0030123768374323845	-6.9241579581103e-08
00:06:34.310411776	47.64298520026602	-122.14016499962663	273.1903076171875	2.9500651359558105	-0.0030123768374323845	-4.110598794682119e-08
00:06:34.436414464	47.64298854328545	-122.14016499962668	273.1896667480469	2.9500651359558105	-0.0030123768374323845	-8.799653450353162e-09
00:06:34.541416704	47.64299132913496	-122.14016499962665	273.18914794921875	2.9500651359558105	-0.0030123768374323845	2.1290157192765946e-08
00:06:34.688419840	47.64299522932429	-122.14016499962658	273.18841552734375	2.9500651359558105	-0.0030122692696750164	6.705025157316413e-08
00:06:34.793422080	47.64299801517382	-122.14016499962648	273.1878967285156	2.9500651359558105	-0.00301217008382082	8.464132861263352e-08
00:06:34.940425216	47.64300191536313	-122.1401649996263	273.1871643066406	2.9500651359558105	-0.0030123069882392883	9.781719256807264e-08
