time           lon            lat            alt            heading        pitch          roll           vn             vh             ve             
16.80727700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
16.90539000    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
17.00396500    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
17.10176200    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
17.20542000    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
17.30158400    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
17.40591900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
17.50854600    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
17.60902800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
17.70374100    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
17.80609800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
17.90857100    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
18.00278700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
18.10595100    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
18.20829000    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
18.30795200    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
18.40562900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
18.50553100    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
18.60503100    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
18.70271100    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
18.80849200    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
18.90858800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
19.00743000    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
19.10279100    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
19.20456600    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
19.30603000    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
19.40640900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
19.50833900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
19.60257500    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
19.70788800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
19.80671700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
19.90309800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
