time           x0             x1             x2             x3             x4             x5             x6             x7             x8             x9             x10            x11            x12            x13            x14            
473.2087       0.0000         -0.0000        0.0008         0.0040         0.0001         -0.0014        -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
473.3063       0.0000         -0.0000        0.0009         0.0039         0.0001         -0.0013        -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
473.4088       0.0000         -0.0000        0.0011         0.0037         0.0002         -0.0012        -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
473.5082       0.0000         -0.0000        0.0010         0.0036         0.0001         -0.0011        -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
473.6077       0.0000         -0.0000        0.0009         0.0034         0.0001         -0.0010        -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
473.7063       0.0000         -0.0000        0.0009         0.0032         0.0001         -0.0009        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
473.8017       0.0000         -0.0000        0.0010         0.0031         0.0001         -0.0008        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
473.9022       0.0000         -0.0000        0.0011         0.0029         0.0002         -0.0007        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
474.0099       0.0000         -0.0000        0.0012         0.0028         0.0002         -0.0006        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
474.1062       0.0000         -0.0000        0.0012         0.0027         0.0002         -0.0005        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
474.2039       0.0000         -0.0000        0.0012         0.0025         0.0002         -0.0004        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
474.3065       0.0000         -0.0000        0.0011         0.0024         0.0001         -0.0003        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
474.4087       0.0000         -0.0000        0.0011         0.0023         0.0001         -0.0002        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
474.5056       0.0000         -0.0000        0.0012         0.0022         0.0002         -0.0002        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
474.6082       0.0000         0.0000         0.0012         0.0021         0.0001         -0.0001        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
474.7023       0.0000         0.0000         0.0012         0.0020         0.0002         -0.0001        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
474.8081       0.0000         0.0000         0.0013         0.0019         0.0002         0.0000         -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         
474.9098       0.0000         0.0000         0.0013         0.0018         0.0002         0.0002         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
475.0075       0.0000         0.0000         0.0014         0.0017         0.0002         0.0002         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
475.1022       0.0000         0.0000         0.0012         0.0015         0.0002         0.0002         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
