# time_s	timestamp_ns	latitude	longitude	altitude	vx	vy	vz
101.662414	1785413206286105600	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.667587	1785413206286105600	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.671677	1785413206286105600	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.677941	1785413206286105600	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.683221	1785413206307106048	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.687444	1785413206307106048	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.692776	1785413206307106048	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.696979	1785413206307106048	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.703338	1785413206328106496	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.707414	1785413206328106496	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.711692	1785413206328106496	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.716989	1785413206328106496	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.723021	1785413206349106944	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.748655	1785413206370107392	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.751689	1785413206370107392	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.753707	1785413206370107392	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.755723	1785413206370107392	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.759218	1785413206370107392	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.761629	1785413206370107392	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.763682	1785413206391107840	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.765721	1785413206391107840	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.767735	1785413206391107840	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.772821	1785413206391107840	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.777356	1785413206391107840	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.782961	1785413206391107840	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.787034	1785413206412108288	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.792345	1785413206412108288	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.797639	1785413206412108288	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.803018	1785413206412108288	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.807547	1785413206433108736	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.812155	1785413206433108736	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.817456	1785413206433108736	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.822775	1785413206433108736	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.827316	1785413206454109184	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.832906	1785413206454109184	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.837450	1785413206454109184	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.843061	1785413206454109184	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.867941	1785413206496110080	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.871141	1785413206496110080	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.873160	1785413206496110080	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.875178	1785413206496110080	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.877197	1785413206496110080	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.879216	1785413206496110080	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.882417	1785413206496110080	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.884434	1785413206496110080	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.887480	1785413206496110080	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.892547	1785413206517110528	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.898073	1785413206517110528	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.902643	1785413206517110528	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.906659	1785413206517110528	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.912760	1785413206538110976	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.918123	1785413206538110976	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.922188	1785413206538110976	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.927317	1785413206538110976	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.931657	1785413206559111424	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.938128	1785413206559111424	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.942269	1785413206559111424	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.946834	1785413206559111424	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.952932	1785413206580111872	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.977378	1785413206580111872	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.980619	1785413206601112320	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.982636	1785413206601112320	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.985162	1785413206601112320	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.987692	1785413206601112320	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.990708	1785413206601112320	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.992894	1785413206601112320	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.994910	1785413206622112768	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
101.998517	1785413206622112768	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.002095	1785413206622112768	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.007178	1785413206622112768	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.011759	1785413206622112768	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.017034	1785413206643113216	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.022285	1785413206643113216	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.027447	1785413206643113216	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.032681	1785413206643113216	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.037211	1785413206664113664	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.042848	1785413206664113664	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.046997	1785413206664113664	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.052231	1785413206664113664	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.056637	1785413206685114112	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.063056	1785413206685114112	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.067660	1785413206685114112	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.073532	1785413206685114112	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.097592	1785413206706114560	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.099600	1785413206727115008	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.101607	1785413206727115008	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.103617	1785413206727115008	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.106829	1785413206727115008	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.108838	1785413206727115008	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.111977	1785413206727115008	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.113995	1785413206727115008	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.118058	1785413206727115008	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.122299	1785413206748115456	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.126697	1785413206748115456	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.132982	1785413206748115456	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.137230	1785413206748115456	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.142323	1785413206769115904	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.147560	1785413206769115904	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.151806	1785413206769115904	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.157317	1785413206769115904	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.162404	1785413206790116352	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.167837	1785413206790116352	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.172017	1785413206790116352	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.177211	1785413206790116352	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.186666	1785413206811116800	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.205293	1785413206832117248	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.207305	1785413206832117248	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.209325	1785413206832117248	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.211648	1785413206832117248	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.213774	1785413206832117248	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.216838	1785413206832117248	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.218964	1785413206832117248	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.222157	1785413206832117248	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.227470	1785413206853117696	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.232542	1785413206853117696	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.237841	1785413206853117696	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.242373	1785413206853117696	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.247997	1785413206874118144	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.253067	1785413206874118144	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.257607	1785413206874118144	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.262266	1785413206874118144	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.268077	1785413206895118592	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.272064	1785413206895118592	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.277915	1785413206895118592	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.282958	1785413206895118592	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.287125	1785413206895118592	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.292234	1785413206916119040	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.297373	1785413206916119040	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.316194	1785413206916119040	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.327656	1785413206937119488	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.329664	1785413206958119936	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.331672	1785413206958119936	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.335095	1785413206958119936	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.337619	1785413206958119936	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.339628	1785413206958119936	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.341138	1785413206958119936	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.343786	1785413206958119936	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.348451	1785413206958119936	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.351613	1785413206979120384	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.357886	1785413206979120384	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.361952	1785413206979120384	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.367150	1785413206979120384	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.373251	1785413207000120832	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.378323	1785413207000120832	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.382810	1785413207000120832	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.387358	1785413207000120832	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.392928	1785413207021121280	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.397464	1785413207021121280	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.403058	1785413207021121280	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.408204	1785413207021121280	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.418318	1785413207042121728	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.420765	1785413207042121728	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.439460	1785413207063122176	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.443015	1785413207063122176	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.446043	1785413207063122176	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.448061	1785413207063122176	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.450493	1785413207063122176	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.453621	1785413207063122176	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.455642	1785413207084122624	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.457651	1785413207084122624	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.461665	1785413207084122624	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.467857	1785413207084122624	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.471919	1785413207084122624	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.478182	1785413207105123072	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.482331	1785413207105123072	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.487600	1785413207105123072	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.491657	1785413207105123072	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.497149	1785413207105123072	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.503350	1785413207126123520	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.506754	1785413207126123520	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.513083	1785413207126123520	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.517591	1785413207126123520	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.523975	1785413207147123968	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.528070	1785413207147123968	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.553850	1785413207168124416	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.556380	1785413207168124416	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.559400	1785413207168124416	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.561939	1785413207189124864	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.565108	1785413207189124864	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.567141	1785413207189124864	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.569823	1785413207189124864	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.571345	1785413207189124864	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.573539	1785413207189124864	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.576729	1785413207189124864	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.581894	1785413207210125312	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.588016	1785413207210125312	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.592716	1785413207210125312	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.597988	1785413207210125312	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.602160	1785413207210125312	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.606575	1785413207231125760	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.612997	1785413207231125760	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.618089	1785413207231125760	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.622135	1785413207231125760	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.627150	1785413207252126208	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.632711	1785413207252126208	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.638333	1785413207252126208	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.664127	1785413207273126656	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.667329	1785413207294127104	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.669345	1785413207294127104	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.671360	1785413207294127104	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.673379	1785413207294127104	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.676555	1785413207294127104	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.679295	1785413207294127104	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.681884	1785413207294127104	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.683903	1785413207294127104	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.687972	1785413207315127552	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.692135	1785413207315127552	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.697541	1785413207315127552	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.702780	1785413207315127552	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.708015	1785413207336128000	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.712177	1785413207336128000	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.717368	1785413207336128000	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.722573	1785413207336128000	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.727931	1785413207336128000	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.734334	1785413207357128448	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.736862	1785413207357128448	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.742971	1785413207357128448	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.747486	1785413207357128448	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.751706	1785413207378128896	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.758187	1785413207378128896	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.764369	1785413207378128896	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.786900	1785413207399129344	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.793435	1785413207420129792	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.795965	1785413207420129792	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.798438	1785413207420129792	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.801486	1785413207420129792	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.803566	1785413207420129792	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.806597	1785413207420129792	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.809659	1785413207420129792	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.811667	1785413207420129792	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.814730	1785413207441130240	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.817794	1785413207441130240	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.822259	1785413207441130240	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.827467	1785413207441130240	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.831635	1785413207441130240	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.837882	1785413207462130688	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.843016	1785413207462130688	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.847375	1785413207462130688	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.853320	1785413207462130688	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.857430	1785413207483131136	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.861709	1785413207483131136	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.868007	1785413207483131136	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.872185	1785413207483131136	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.876841	1785413207504131584	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.883391	1785413207504131584	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.908200	1785413207525132032	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.910720	1785413207525132032	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.912758	1785413207525132032	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.914780	1785413207525132032	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.916821	1785413207525132032	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.919127	1785413207546132480	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.921876	1785413207546132480	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.925016	1785413207546132480	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.928120	1785413207546132480	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.932148	1785413207546132480	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.937505	1785413207546132480	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.942072	1785413207567132928	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.947294	1785413207567132928	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.952334	1785413207567132928	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.957732	1785413207567132928	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.963221	1785413207588133376	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.967613	1785413207588133376	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.973119	1785413207588133376	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.978507	1785413207588133376	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.981816	1785413207609133824	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.987254	1785413207609133824	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.992450	1785413207609133824	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
102.996771	1785413207609133824	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
103.004118	1785413207630134272	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
103.029049	1785413207651134720	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
103.031141	1785413207651134720	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
103.033234	1785413207651134720	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
103.035902	1785413207651134720	47.64146792282223	-122.14016513120112	116.98871612548828	0.0	-0.0	0.0
